"digest_id","extraction_id","date","vol_in","ng_in","enzymes","final_vol","quant","DNA_ng","notes","correction","corr_message","corr_editor","corr_date"
"D0169","E0153","2014-07-10",20,438,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0170","E0154","2014-07-10",20,94,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0171","E0155","2014-07-10",20,306,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0172","E0151","2014-07-11",20,98,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0173","E0152","2014-07-11",20,434,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0174","E0153","2014-07-11",20,438,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0175","E0154","2014-07-11",20,94,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0176","E0155","2014-07-11",20,306,"PstI_MluCI",NA,NA,0,"Bad digest; digest well is empty","","","","0000-00-00"
"D0177","E0156","2014-07-11",20,647,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0178","E0157","2014-07-11",20,109,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0179","E0158","2014-07-11",20,111,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0180","E0159","2014-07-11",20,121,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0181","E0160","2014-07-11",20,131,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0182","E0161","2014-07-11",20,122,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0183","E0162","2014-07-11",20,254,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0184","E0163","2014-07-11",20,118,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0185","E0164","2014-07-11",20,562,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0186","E0165","2014-07-11",20,283,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0187","E0166","2014-07-11",20,305,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0188","E0167","2014-07-11",20,342,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0189","E0168","2014-07-11",20,10,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0190","E0169","2014-07-11",20,661,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0191","E0170","2014-07-11",20,279,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0192","E0171","2014-07-11",20,487,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0193","E0172","2014-07-11",20,201,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0194","E0173","2014-07-11",20,100,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0195","E0174","2014-07-11",20,319,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0196","E0175","2014-07-11",20,239,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0197","E0176","2014-07-11",20,186,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0198","E0177","2014-07-11",20,100,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0199","E0178","2014-07-11",20,170,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0200","E0179","2014-07-11",20,220,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0201","E0180","2014-07-11",20,579,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0202","E0181","2014-07-11",20,140,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0203","E0182","2014-07-11",20,148,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0204","E0183","2014-07-11",20,596,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0205","E0184","2014-07-11",20,504,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0206","E0185","2014-07-11",20,668,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0207","E0186","2014-07-11",20,165,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0208","E0187","2014-07-11",20,61,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0209","E0188","2014-07-11",20,334,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0210","E0189","2014-07-11",20,66,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0211","E0190","2014-07-11",20,123,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0212","E0191","2014-07-11",20,21,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0213","E0192","2014-07-11",20,92,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0214","E0193","2014-07-11",20,114,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0215","E0194","2014-07-11",20,13,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0216","E0195","2014-07-11",20,164,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0217","E0196","2014-07-11",20,138,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0218","E0197","2014-07-11",20,140,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0219","E0198","2014-07-11",20,406,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0220","E0199","2014-07-11",20,32,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0221","E0200","2014-07-11",20,83,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0222","E0201","2014-07-11",20,53,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0223","E0202","2014-07-11",20,60,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0224","E0203","2014-07-11",20,56,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0225","E0204","2014-07-11",20,173,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0226","E0205","2014-07-11",20,121,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0227","E0206","2014-07-11",20,562,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0228","E0207","2014-07-11",20,192,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0229","E0208","2014-07-11",20,348,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0230","E0209","2014-07-11",20,34,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0231","E0210","2014-07-11",20,84,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0232","E0211","2014-07-11",20,85,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0233","E0212","2014-07-11",20,1091,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0234","E0213","2014-07-11",20,981,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0235","E0214","2014-07-11",20,663,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0236","E0215","2014-07-11",20,558,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0237","E0216","2014-07-11",20,48,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0238","E0217","2014-07-11",20,36,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0239","E0218","2014-07-11",20,13,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0240","E0219","2014-07-11",20,1,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0241","E0220","2014-07-11",20,207,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0242","E0221","2014-07-11",20,-2,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0243","E0222","2014-07-11",20,99,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0244","E0223","2014-07-11",20,19,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0245","E0224","2014-07-11",20,19,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0246","E0225","2014-07-11",20,71,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0247","E0226","2014-07-11",20,238,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0248","E0227","2014-07-11",20,113,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0249","E0228","2014-07-11",20,130,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0250","E0229","2014-07-11",20,85,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0251","E0230","2014-07-11",20,157,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0252","E0231","2014-07-11",20,254,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0253","E0232","2014-07-11",20,35,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0254","E0233","2014-07-11",20,36,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0255","E0234","2014-07-11",20,272,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0256","E0235","2014-07-11",20,164,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0257","E0236","2014-07-11",20,640,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0258","E0237","2014-07-11",20,72,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0259","E0238","2014-07-11",20,38,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0260","E0239","2014-07-11",20,236,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0261","E0240","2014-07-11",20,170,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0262","E0241","2014-07-11",20,34,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0263","E0242","2014-07-11",20,170,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0264","E0243","2014-07-11",20,774,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0265","E0244","2014-07-11",20,806,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0266","E0245","2014-07-11",20,338,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0267","E0246","2014-07-11",20,132,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0268","E0247","2014-07-11",20,143,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0269","E0248","2014-07-11",20,37,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0270","E0249","2014-07-11",20,139,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0271","E0250","2014-07-11",20,61,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0272","E0251","2014-07-11",20,239,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0273","E0252","2014-07-11",20,264,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0274","E0253","2014-07-11",20,64,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0275","E0254","2014-07-11",20,206,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0276","E0255","2014-07-11",20,277,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0277","E0256","2014-07-11",20,127,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0278","E0257","2014-07-11",20,154,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0279","E0258","2014-07-11",20,92,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0280","E0259","2014-07-11",20,70,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0281","E0260","2014-07-11",20,197,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0282","E0261","2014-07-11",20,462,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0283","E0262","2014-07-11",20,89,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0284","E0263","2014-07-11",20,78,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0285","E0264","2014-07-11",20,7,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0286","E0265","2014-07-11",20,22,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0287","E0266","2014-07-11",20,17,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0288","E0267","2014-07-11",20,60,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0289","E0268","2014-07-11",20,45,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0290","E0269","2014-07-11",20,199,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0291","E0270","2014-07-11",20,400,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0292","E0271","2014-07-11",20,72,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0293","E0272","2014-07-11",20,262,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0294","E0273","2014-07-11",20,205,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0295","E0274","2014-07-11",20,102,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0296","E0275","2014-07-11",20,134,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0297","E0276","2014-07-11",20,31,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0298","E0277","2014-07-11",20,136,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0299","E0278","2014-07-11",20,96,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0300","E0279","2014-07-11",20,386,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0301","E0280","2014-07-11",20,60,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0302","E0281","2014-07-11",20,298,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0303","E0282","2014-07-11",20,64,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0304","E0283","2014-07-11",20,324,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0305","E0284","2014-07-11",20,68,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0306","E0285","2014-07-11",20,129,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0307","E0286","2014-07-11",20,180,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0308","E0287","2014-07-11",20,206,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0309","E0288","2014-07-11",20,235,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0310","E0289","2014-07-11",20,468,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0311","E0290","2014-07-11",20,133,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0312","E0291","2014-07-11",20,317,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0313","E0292","2014-07-11",20,53,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0314","E0293","2014-07-11",20,329,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0315","E0294","2014-07-11",20,290,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0316","E0295","2014-07-11",20,185,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0317","E0296","2014-07-11",20,84,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0318","E0297","2014-07-11",20,76,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0319","E0298","2014-07-11",20,205,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0320","E0299","2014-07-11",20,25,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0321","E0300","2014-07-11",20,197,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0322","E0301","2014-07-11",20,214,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0323","E0302","2014-07-11",20,170,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0324","E0303","2014-07-11",20,328,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0325","E0304","2014-07-11",20,222,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0326","E0305","2014-07-11",20,78,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0327","E0306","2014-07-11",20,335,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0328","E0307","2014-07-11",20,75,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0329","E0308","2014-07-11",20,220,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0330","E0309","2014-07-11",20,94,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0331","E0310","2014-07-11",20,92,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0332","E0311","2014-07-11",20,413,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0333","E0312","2014-07-11",20,66,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0334","E0313","2014-07-11",20,21,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0335","E0314","2014-07-11",20,112,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0336","E0315","2014-07-11",20,43,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0337","E0316","2014-07-11",20,289,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0338","E0317","2014-07-11",20,157,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0339","E0318","2014-07-11",20,90,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0340","E0319","2014-07-11",20,49,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0341","E0320","2014-07-11",20,86,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0342","E0321","2014-07-11",20,24,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0343","E0322","2014-07-11",20,124,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0344","E0323","2014-07-11",20,52,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0345","E0324","2014-07-11",20,107,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0346","E0325","2014-07-11",20,124,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0347","E0326","2014-07-11",20,612,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0348","E0327","2014-07-11",20,42,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0349","E0328","2014-07-11",20,305,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0350","E0329","2014-07-11",20,152,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0351","E0330","2014-07-11",20,317,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0352","E0331","2014-07-11",20,256,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0353","E0332","2014-07-11",20,211,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0354","E0333","2014-07-11",20,196,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0355","E0334","2014-07-11",20,128,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0356","E0335","2014-07-11",20,58,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0357","E0336","2014-07-11",20,152,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0358","E0337","2014-07-11",20,44,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0359","E0338","2014-07-11",20,94,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0360","E0339","2014-07-11",20,230,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0361","E0340","2014-07-11",20,140,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0362","E0341","2014-07-11",20,229,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0363","E0342","2014-07-11",20,898,"PstI_MluCI",NA,NA,0,"Bad digest","","","","0000-00-00"
"D0364","E0151","2014-07-14",20,98,"PstI_MluCI",40,3.357,0.134,"","","","","0000-00-00"
"D0365","E0152","2014-07-14",20,434,"PstI_MluCI",40,8.044,0.322,"not enough volume to ligate at 100ng","","","","0000-00-00"
"D0366","E0153","2014-07-14",20,438,"PstI_MluCI",40,7.06,0.282,"not enough volume to ligate at 100ng","","","","0000-00-00"
"D0367","E0154","2014-07-14",20,94,"PstI_MluCI",40,2.6,0.104,"","","","","0000-00-00"
"D0368","E0155","2014-07-14",20,306,"PstI_MluCI",40,1.946,0.078,"digest well is empty","","","","0000-00-00"
"D0369","E0156","2014-07-14",20,647,"PstI_MluCI",40,140.181,5.607,"","","","","0000-00-00"
"D0370","E0157","2014-07-14",20,109,"PstI_MluCI",40,48.457,1.938,"","","","","0000-00-00"
"D0371","E0158","2014-07-14",20,111,"PstI_MluCI",40,43.465,1.739,"","","","","0000-00-00"
"D0372","E0159","2014-07-14",20,121,"PstI_MluCI",40,13.324,0.533,"","","","","0000-00-00"
"D0373","E0160","2014-07-14",20,131,"PstI_MluCI",40,18.741,0.75,"","","","","0000-00-00"
"D0374","E0161","2014-07-14",20,122,"PstI_MluCI",40,58.926,2.357,"","","","","0000-00-00"
"D0375","E0162","2014-07-14",20,254,"PstI_MluCI",40,115.283,4.611,"","","","","0000-00-00"
"D0376","E0163","2014-07-14",20,118,"PstI_MluCI",40,52.45,2.098,"","","","","0000-00-00"
"D0377","E0164","2014-07-14",20,562,"PstI_MluCI",40,121.604,4.864,"","","","","0000-00-00"
"D0378","E0165","2014-07-14",20,283,"PstI_MluCI",40,119.059,4.762,"","","","","0000-00-00"
"D0379","E0166","2014-07-14",20,305,"PstI_MluCI",40,162.274,6.491,"","","","","0000-00-00"
"D0380","E0167","2014-07-14",20,342,"PstI_MluCI",40,223.555,8.942,"","","","","0000-00-00"
"D0381","E0168","2014-07-14",20,10,"PstI_MluCI",40,1.723,0.069,"","","","","0000-00-00"
"D0382","E0169","2014-07-14",20,661,"PstI_MluCI",40,287.446,11.498,"","","","","0000-00-00"
"D0383","E0170","2014-07-14",20,279,"PstI_MluCI",40,105.274,4.211,"","","","","0000-00-00"
"D0384","E0171","2014-07-14",20,487,"PstI_MluCI",40,195.939,7.838,"","","","","0000-00-00"
"D0385","E0172","2014-07-14",20,201,"PstI_MluCI",40,28.326,1.133,"","","","","0000-00-00"
"D0386","E0173","2014-07-14",20,100,"PstI_MluCI",40,43.764,1.751,"","","","","0000-00-00"
"D0387","E0174","2014-07-14",20,319,"PstI_MluCI",40,143.58,5.743,"","","","","0000-00-00"
"D0388","E0175","2014-07-14",20,239,"PstI_MluCI",40,56.847,2.274,"","","","","0000-00-00"
"D0389","E0176","2014-07-14",20,186,"PstI_MluCI",40,30.053,1.202,"","","","","0000-00-00"
"D0390","E0177","2014-07-14",20,100,"PstI_MluCI",40,62.166,2.487,"","","","","0000-00-00"
"D0391","E0178","2014-07-14",20,170,"PstI_MluCI",40,62.484,2.499,"","","","","0000-00-00"
"D0392","E0179","2014-07-14",20,220,"PstI_MluCI",40,67.411,2.696,"","","","","0000-00-00"
"D0393","E0180","2014-07-14",20,579,"PstI_MluCI",40,67.567,2.703,"","","","","0000-00-00"
"D0394","E0181","2014-07-14",20,140,"PstI_MluCI",40,62.674,2.507,"","","","","0000-00-00"
"D0395","E0182","2014-07-14",20,148,"PstI_MluCI",40,74.566,2.983,"digest well is empty","","","","0000-00-00"
"D0396","E0183","2014-07-14",20,596,"PstI_MluCI",40,64.689,2.588,"","","","","0000-00-00"
"D0397","E0184","2014-07-14",20,504,"PstI_MluCI",40,72.436,2.897,"","","","","0000-00-00"
"D0398","E0185","2014-07-14",20,668,"PstI_MluCI",40,290.895,11.636,"","","","","0000-00-00"
"D0399","E0186","2014-07-14",20,165,"PstI_MluCI",40,78.472,3.139,"","","","","0000-00-00"
"D0400","E0187","2014-07-14",20,61,"PstI_MluCI",40,18.811,0.752,"","","","","0000-00-00"
